StartYear,EndYear,EnvironmentCapacity,BreedingProbability,Disease,FitnessFactor,ExpectedMaxPopulation,MaxAge,MaxBreedingAge,AvgCapacityFactor,AvgCapacityFitness,Mutations
-50,0,15,0.35,False,0.000183,15,90,41,8.95539382161308,0.00163883706935519,150
1,43,20,0.35,False,0.000183,20,90,41,1.11290037292089,0.000203660768244523,150
44,200,45,0.35,False,0.000183,45,90,41,1.12490796102294,0.000205858156867198,150
201,410,30,0.35,False,0.000183,30,90,41,1.09130177882794,0.000199708225525514,150
411,430,12,0.35,False,0.000183,12,90,41,1.06116036836727,0.00019419234741121,150
431,500,13,0.35,False,0.000213,13,90,41,5.80450823151425,0.00123636025331254,150
501,750,13,0.35,False,0.000199,13,90,41,6.76040903997955,0.00134532139895593,150
751,950,14,0.35,False,0.000199,14,90,41,1.08325505050505,0.000215567755050505,150
951,1066,15,0.35,False,0.000199,15,90,41,1.05954919404463,0.000210850289614882,150
1067,1086,20,0.35,False,0.000199,20,90,41,1.06411239495798,0.000211758366596639,150
1087,1190,37,0.35,False,0.000199,37,90,41,1.03185771288195,0.000205339684863508,150
1191,1220,48,0.35,False,0.000199,48,90,41,1.0137269043681,0.000201731653969252,150
1221,1250,50,0.35,False,0.000199,50,90,41,1.00215185038736,0.000199428218227084,150
1251,1279,53,0.35,False,0.000199,53,90,41,1.00197724818512,0.000199393472388839,150
1280,1290,57,0.35,False,0.000199,57,90,41,1.01904238031874,0.000202789433683429,150
1291,1315,56,0.35,False,0.000199,56,90,41,0.99732509785169,0.000198467694472486,150
1316,1325,50,0.35,False,0.000199,50,90,41,1.00969971808304,0.000200930243898526,150
1326,1348,57,0.35,False,0.000199,57,90,41,1.02170000105918,0.000203318300210778,150
1349,1351,30,0.35,True,0.000199,30,90,41,0.811097820308347,0.000161408466241361,150
1352,1377,30,0.35,False,0.000199,30,90,41,1.01297458103632,0.000201581941626227,150
1378,1400,25,0.35,False,0.000199,25,90,41,1.00554880278049,0.000200104211753317,150
1401,1430,24,0.35,False,0.000199,24,90,41,1.00246977928137,0.000199491486076993,150
1431,1450,23,0.35,False,0.000199,23,90,41,1.00156886591669,0.000199312204317422,150
1451,1490,26,0.35,False,0.000199,26,90,41,0.9886653834387,0.000196744411304301,150
1491,1522,28,0.35,False,0.000199,28,90,41,1.04922365171616,0.000208795506691515,150
1523,1541,34,0.35,False,0.000199,34,90,41,1.00787400608715,0.000200566927211342,150
1542,1560,38,0.35,False,0.000199,38,90,41,1.03699521933852,0.000206362048648365,150
1561,1600,50,0.31,False,0.000199,50,90,41,1.03707714307712,0.000206378351472347,150
1601,1650,63,0.29,False,0.000199,63,90,41,1.02922807691629,0.000204816387306342,150
1651,1700,62,0.26,False,0.000199,62,90,41,1.01740875748299,0.000202464342739115,150
1701,1801,113,0.25,False,0.000199,113,90,41,1.02413126923471,0.000203802122577706,150
1802,1811,125,0.28,False,0.000199,125,90,41,1.02177762758373,0.000203333747889162,150
1812,1821,134,0.28,False,0.000199,134,90,41,1.00797675378593,0.0002005873740034,150
1822,1831,158,0.26,False,0.000199,158,90,41,1.0387117836439,0.000206703644945136,150
1832,1841,202,0.25,False,0.000199,202,90,41,1.02891399654037,0.000204753885311534,150
1842,1851,274,0.22,False,0.000199,274,90,41,1.05467555600791,0.000209880435645574,150
1852,1861,290,0.25,False,0.000199,290,90,41,1.01481096201744,0.00020194738144147,150
1862,1871,315,0.22,False,0.000199,315,90,41,1.02619557290666,0.000204212919008425,150
1872,1881,350,0.21,False,0.000199,350,90,41,1.03056620825561,0.000205082675442866,150
1882,1891,378,0.19,False,0.000199,378,90,41,1.02952296698748,0.000204875070430508,150
1892,1901,382,0.18,False,0.000199,382,90,41,1.02860048101219,0.000204691495721427,150
1902,1911,421,0.13,False,0.000199,421,90,41,1.04996373306439,0.000208942782879813,150
1912,1921,440,0.14,False,0.000199,440,90,41,1.0397566409481,0.000206911571548671,150
1922,1931,450,0.12,False,0.000199,450,90,41,1.04371780539211,0.00020769984327303,150
1932,1941,502,0.07,False,0.000199,502,90,41,1.07631597030541,0.000214186878090777,150
1942,1951,528,0.08,False,0.000199,528,90,41,1.05410009972413,0.000209765919845101,150
1952,1961,559,0.09,False,0.000199,559,90,41,1.05825633608735,0.000210593010881382,150
1962,1971,563,0.1,False,0.000199,563,90,41,1.05127912904008,0.000209204546678975,150
1972,1981,574,0.07,False,0.000199,574,90,41,1.0694955228276,0.000212829609042692,150
1982,1991,593,0.1,False,0.000199,593,90,41,1.06124135231398,0.000211187029110482,150
1992,2001,632,0.09,False,0.000199,632,90,41,1.08042431574738,0.000215004438833728,150
2002,2011,656,0.09,False,0.000199,656,90,41,1.06948615144454,0.000212827744137463,150
2012,2015,662,0.09,False,0.000199,662,90,41,1.08077868788139,0.000215074958888397,150
