"Epoch Start Year","Epoch End Year","Epoch Kill Constant","Epoch Environment Capacity","Epoch Enable Fitness","Epoch Breeding Probability","Year","Epoch Fitness Factor","Epoch Expected Max Population","Population","Number Born","Number Killed","Born Elapsed","Kill Elapsed","Avg Fitness","Fitness Deviation","Average Age","Capacity Factor","Avg Factored Fitness"
"-50","0","1.066","15000.0","true","0.6","-50","3.75","15000","6229","0","8771","0.0","0.02","0.11785390017012688","0.08855066941148015","0","1.0","0.44195212563797626"
"-50","0","1.066","15000.0","true","0.6","-49","3.75","15000","5702","0","527","0.0","0.0","0.1840905059806541","0.07746619434452283","1","2.4080911863862577","1.662400218560241"
"-50","0","1.066","15000.0","true","0.6","-48","3.75","15000","5490","0","212","0.0","0.0","0.19624294329465913","0.0689037783954992","2","2.630655910206945","1.9359287198043689"
"-50","0","1.066","15000.0","true","0.6","-47","3.75","15000","5389","0","101","0.0","0.0","0.201488786783431","0.06458161838839838","2","2.73224043715847","2.0644342908138364"
"-50","0","1.066","15000.0","true","0.6","-46","3.75","15000","5317","0","72","0.0","0.0","0.2040030496504982","0.06243244582524238","3","2.7834477639636295","2.129369371467903"
"-50","0","1.066","15000.0","true","0.6","-45","3.75","15000","5273","0","44","0.0","0.0","0.2057905531459816","0.06088337124237721","4","2.821139740455144","2.177114653838912"
"-50","0","1.066","15000.0","true","0.6","-44","3.75","15000","5247","0","26","0.0","0.0","0.2068606855067254","0.059985600581615936","5","2.844680447563057","2.2066970528642704"
"-50","0","1.066","15000.0","true","0.6","-43","3.75","15000","5227","0","20","0.0","0.0","0.20752224979862285","0.05938310700076707","6","2.858776443682104","2.224723947240807"
"-50","0","1.066","15000.0","true","0.6","-42","3.75","15000","5212","0","15","0.0","0.0","0.20801611064296305","0.058949247205368274","8","2.8697149416491294","2.2385510280594363"
"-50","0","1.066","15000.0","true","0.6","-41","3.75","15000","5202","0","10","0.0","0.0","0.2083741155195102","0.05865208363293886","9","2.8779739063699155","2.2488572521052297"
"-50","0","1.066","15000.0","true","0.6","-40","3.75","15000","5198","0","4","0.0","0.0","0.20860645659926033","0.0584676934105395","10","2.883506343713956","2.255692653538716"
"-50","0","1.066","15000.0","true","0.6","-39","3.75","15000","5185","0","13","0.0","0.0","0.20870549005216094","0.05837939456664996","10","2.8857252789534438","2.2585001568745726"
"-50","0","1.066","15000.0","true","0.6","-38","3.75","15000","5173","0","12","0.0","0.0","0.20902023942299267","0.05811120069551311","11","2.892960462873674","2.267577332216665"
"-50","0","1.066","15000.0","true","0.6","-37","3.75","15000","5163","0","10","0.0","0.0","0.20930233377827992","0.057881423193688164","12","2.8996713705780013","2.275904943945146"
"-50","0","1.066","15000.0","true","0.6","-36","3.75","15000","5159","0","4","0.0","0.0","0.2095398294674288","0.05768469958451048","13","2.905287623474724","2.28290052441272"
"-50","0","1.066","15000.0","true","0.6","-35","3.75","15000","5154","0","5","0.0","0.0","0.2096383277871845","0.05759836319854471","15","2.9075402209730568","2.2857445121203956"
"-50","0","1.066","15000.0","true","0.6","-34","3.75","15000","6692","1544","6","0.0","0.0","0.2097542012086014","0.05750588094327037","12","2.910360884749709","2.289226584785377"
"-50","0","1.066","15000.0","true","0.6","-33","3.75","15000","8132","1509","69","0.0","0.0","0.21061439345344798","0.05720798775235019","10","2.2414823670053794","1.7703316843628902"
"-50","0","1.066","15000.0","true","0.6","-32","3.75","15000","9294","1443","281","0.0","0.0","0.21158522510546623","0.05656054513702956","9","1.8445646827348745","1.4635598760676947"
"-50","0","1.066","15000.0","true","0.6","-31","3.75","15000","10173","1382","503","0.0","0.0","0.21488271961250063","0.05468553219843753","9","1.6139444803098772","1.3005329221221396"
"-50","0","1.066","15000.0","true","0.6","-30","3.75","15000","10953","1352","572","0.0","0.0","0.2196016746982776","0.05208468051596656","9","1.4744913005013272","1.2142528459429975"
